filename,object,date_obs,mjd_obs,instrument,telescope,arcfile,prog_id,pro_catg,dpr_catg,dpr_type,dpr_tech,ra_deg,dec_deg
ADP.2015-07-21T08_03_51.617.fits,pos116,2003-12-03T09:05:37.450,52976.37890567,GIRAFFE,ESO-VLT-U2,ADP.2015-07-21T08:03:51.617.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.6619999999986,-69.1371111111099
ADP.2015-07-21T08_03_51.803.fits,pos083,2003-12-03T09:05:37.450,52976.37890567,GIRAFFE,ESO-VLT-U2,ADP.2015-07-21T08:03:51.803.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.6874166666652,-69.080722222221
ADP.2015-07-21T08_03_52.637.fits,pos035,2003-12-03T09:05:37.450,52976.37890567,GIRAFFE,ESO-VLT-U2,ADP.2015-07-21T08:03:52.637.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.6383333333319,-69.1146111111099
ADP.2015-07-21T08_03_53.147.fits,pos009,2003-12-03T09:05:37.450,52976.37890567,GIRAFFE,ESO-VLT-U2,ADP.2015-07-21T08:03:53.147.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.6669166666652,-69.1093333333321
ADP.2015-07-21T08_03_53.800.fits,pos040,2003-12-03T09:05:37.450,52976.37890567,GIRAFFE,ESO-VLT-U2,ADP.2015-07-21T08:03:53.800.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.5814999999985,-69.1674444444433
ADP.2015-07-21T08_03_55.037.fits,pos037,2003-12-03T09:05:37.450,52976.37890567,GIRAFFE,ESO-VLT-U2,ADP.2015-07-21T08:03:55.037.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.6101249999986,-69.1633888888877
ADP.2015-07-21T08_03_55.417.fits,pos108,2003-12-03T09:05:37.450,52976.37890567,GIRAFFE,ESO-VLT-U2,ADP.2015-07-21T08:03:55.417.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.3995833333319,-69.1121666666655
ADP.2015-07-21T08_03_55.717.fits,pos024,2003-12-03T09:05:37.450,52976.37890567,GIRAFFE,ESO-VLT-U2,ADP.2015-07-21T08:03:55.717.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.5998749999986,-69.041722222221
ADP.2015-07-21T08_03_56.250.fits,pos111,2003-12-03T09:05:37.450,52976.37890567,GIRAFFE,ESO-VLT-U2,ADP.2015-07-21T08:03:56.250.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.5764166666652,-69.2141944444433
ADP.2015-07-21T08_03_56.743.fits,pos065,2003-12-03T09:05:37.450,52976.37890567,GIRAFFE,ESO-VLT-U2,ADP.2015-07-21T08:03:56.743.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.7336249999986,-69.1094999999988
ADP.2015-07-21T08_03_56.830.fits,pos029,2003-12-03T09:05:37.450,52976.37890567,GIRAFFE,ESO-VLT-U2,ADP.2015-07-21T08:03:56.830.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.4964583333319,-69.0903333333322
ADP.2019-01-30T02_54_20.891.fits,59272,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:20.891.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.9101249999986,-68.9766666666655
ADP.2019-01-30T02_54_20.913.fits,48519,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:20.913.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,85.0844999999986,-69.0533055555544
ADP.2019-01-30T02_54_20.917.fits,26852,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:20.917.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.9259999999986,-69.2245555555544
ADP.2019-01-30T02_54_20.937.fits,22089,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:20.937.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6634166666652,-69.2584166666655
ADP.2019-01-30T02_54_20.945.fits,42430,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:20.945.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,85.0729166666652,-69.1038055555544
ADP.2019-01-30T02_54_20.949.fits,62051,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:20.949.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.7537083333319,-68.958222222221
ADP.2019-01-30T02_54_20.953.fits,48101,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:20.953.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,85.0317499999986,-69.0566388888877
ADP.2019-01-30T02_54_20.957.fits,455,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:20.957.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6656249999986,-69.0973611111099
ADP.2019-01-30T02_54_20.965.fits,48782,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:20.965.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,85.0430416666652,-69.0513611111099
ADP.2019-01-30T02_54_20.977.fits,21724,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:20.977.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6783333333319,-69.2611666666655
ADP.2019-01-30T02_54_20.981.fits,151523,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:20.981.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,85.0055833333319,-69.1331944444433
ADP.2019-01-30T02_54_20.985.fits,318801,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:20.985.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.5712083333319,-69.0640833333322
ADP.2019-01-30T02_54_21.005.fits,314157,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.005.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.2435416666652,-69.1131111111099
ADP.2019-01-30T02_54_21.017.fits,52815,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.017.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,85.0017083333319,-69.0211666666655
ADP.2019-01-30T02_54_21.029.fits,225341,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.029.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.4641249999986,-69.2113333333322
ADP.2019-01-30T02_54_21.037.fits,58830,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.037.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.8029999999986,-68.9798055555544
ADP.2019-01-30T02_54_21.053.fits,174,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.053.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.7043749999986,-69.1054166666655
ADP.2019-01-30T02_54_21.057.fits,106649,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.057.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,85.0489999999986,-69.0104999999988
ADP.2019-01-30T02_54_21.061.fits,55,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.061.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6747499999986,-69.0869444444433
ADP.2019-01-30T02_54_21.077.fits,21654,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.077.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.7750833333319,-69.2615555555544
ADP.2019-01-30T02_54_21.089.fits,108,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.089.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6615833333319,-69.1036388888877
ADP.2019-01-30T02_54_21.093.fits,230296,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.093.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.2977499999986,-69.1752499999988
ADP.2019-01-30T02_54_21.097.fits,28440,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.097.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.9955416666652,-69.2125833333322
ADP.2019-01-30T02_54_21.101.fits,107388,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.101.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,85.0263333333319,-69.0003055555544
ADP.2019-01-30T02_54_21.109.fits,236375,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.109.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.3659583333319,-69.1341111111099
ADP.2019-01-30T02_54_21.125.fits,129186,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.125.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.9136249999986,-69.1956111111099
ADP.2019-01-30T02_54_21.129.fits,43615,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.129.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,85.1387916666652,-69.0937499999988
ADP.2019-01-30T02_54_21.137.fits,43264,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.137.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.8674166666652,-69.0973333333322
ADP.2019-01-30T02_54_21.145.fits,50269,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.145.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,85.1031249999986,-69.0400555555544
ADP.2019-01-30T02_54_21.153.fits,376858,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.153.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.5675416666652,-69.0677777777766
ADP.2019-01-30T02_54_21.161.fits,238243,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.161.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.3514166666652,-69.1214166666655
ADP.2019-01-30T02_54_21.165.fits,224390,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.165.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.3711666666652,-69.2177499999988
ADP.2019-01-30T02_54_21.169.fits,226495,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.169.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.3448749999986,-69.2027222222211
ADP.2019-01-30T02_54_21.173.fits,233316,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.173.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.4363333333319,-69.1550833333322
ADP.2019-01-30T02_54_21.185.fits,42,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.185.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6856666666652,-69.0808888888877
ADP.2019-01-30T02_54_21.189.fits,50146,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.189.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6645416666652,-69.0418888888877
ADP.2019-01-30T02_54_21.193.fits,56708,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.193.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.9218749999986,-68.99386111111
ADP.2019-01-30T02_54_21.197.fits,55098,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.197.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.8934166666652,-69.00536111111
ADP.2019-01-30T02_54_21.201.fits,54998,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.201.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.9924583333319,-69.0057499999988
ADP.2019-01-30T02_54_21.209.fits,139481,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.209.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.7725416666652,-68.9603333333322
ADP.2019-01-30T02_54_21.217.fits,29939,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.217.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.9836666666652,-69.2013888888877
ADP.2019-01-30T02_54_21.225.fits,51340,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.225.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6814166666652,-69.032972222221
ADP.2019-01-30T02_54_21.229.fits,432,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.229.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6709999999986,-69.1046388888877
ADP.2019-01-30T02_54_21.233.fits,328529,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.233.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.4776249999986,-68.9720555555544
ADP.2019-01-30T02_54_21.253.fits,95203,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.253.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.9736249999985,-69.1762777777766
ADP.2019-01-30T02_54_21.261.fits,370792,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.261.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.4261666666652,-69.1615277777766
ADP.2019-01-30T02_54_21.273.fits,139961,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.273.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.7767083333319,-68.9496388888877
ADP.2019-01-30T02_54_21.297.fits,169765,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.297.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,85.0131666666652,-68.9857777777766
ADP.2019-01-30T02_54_21.301.fits,148,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.301.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.7132916666652,-69.1114444444433
ADP.2019-01-30T02_54_21.329.fits,227980,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.329.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.4674583333319,-69.1920277777766
ADP.2019-01-30T02_54_21.345.fits,369487,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.345.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.4213333333319,-69.1771944444433
ADP.2019-01-30T02_54_21.349.fits,30812,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.349.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,85.0292083333319,-69.1948611111099
ADP.2019-01-30T02_54_21.357.fits,57370,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.357.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.9473333333319,-68.9894166666655
ADP.2019-01-30T02_54_21.361.fits,24778,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.361.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.9359166666652,-69.2387222222211
ADP.2019-01-30T02_54_21.365.fits,32302,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.365.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,85.0178749999986,-69.1841388888877
ADP.2019-01-30T02_54_21.377.fits,99015,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.377.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6977499999986,-69.1203888888877
ADP.2019-01-30T02_54_21.381.fits,219405,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.381.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.5430833333319,-69.2523055555544
ADP.2019-01-30T02_54_21.385.fits,375869,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.385.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.2976666666653,-69.0844999999988
ADP.2019-01-30T02_54_21.389.fits,45892,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.389.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6783333333319,-69.0754166666655
ADP.2019-01-30T02_54_21.397.fits,60977,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.397.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.7112083333319,-68.9653888888877
ADP.2019-01-30T02_54_21.401.fits,327633,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.401.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.4467916666652,-68.9803333333322
ADP.2019-01-30T02_54_21.405.fits,44340,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.405.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,85.0986249999985,-69.0873055555544
ADP.2019-01-30T02_54_21.409.fits,254403,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.409.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.3134999999986,-69.0077499999989
ADP.2019-01-30T02_54_21.413.fits,414198,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.413.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.3062499999986,-69.1429444444433
ADP.2019-01-30T02_54_21.425.fits,231454,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.425.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.4501666666653,-69.1673333333322
ADP.2019-01-30T02_54_21.437.fits,63175,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.437.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.8402499999986,-68.9504166666655
ADP.2019-01-30T02_54_21.441.fits,102131,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.441.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6860833333319,-69.0735555555544
ADP.2019-01-30T02_54_21.449.fits,30552,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.449.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,85.0476666666652,-69.1968888888877
ADP.2019-01-30T02_54_21.461.fits,331,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.461.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6508749999986,-69.1015833333322
ADP.2019-01-30T02_54_21.477.fits,259107,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.477.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.4116666666653,-68.9754999999988
ADP.2019-01-30T02_54_21.481.fits,324563,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.481.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.4782499999986,-69.0069166666655
ADP.2019-01-30T02_54_21.485.fits,413920,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.485.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.2696666666653,-69.1490555555544
ADP.2019-01-30T02_54_21.489.fits,34918,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.489.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,85.0282083333319,-69.1636944444433
ADP.2019-01-30T02_54_21.493.fits,33528,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.493.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.8964166666652,-69.1751944444433
ADP.2019-01-30T02_54_21.521.fits,233559,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.521.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.2734999999986,-69.1534444444433
ADP.2019-01-30T02_54_21.537.fits,295,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.537.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6784166666652,-69.1089999999988
ADP.2019-01-30T02_54_21.545.fits,220815,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.545.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.5432499999986,-69.2426944444433
ADP.2019-01-30T02_54_21.557.fits,234351,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.557.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.3169999999986,-69.1479999999988
ADP.2019-01-30T02_54_21.561.fits,54810,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.561.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.8652083333319,-69.0073888888877
ADP.2019-01-30T02_54_21.565.fits,37565,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.565.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,85.0751249999986,-69.1433333333322
ADP.2019-01-30T02_54_21.577.fits,55047,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.577.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.9693333333319,-69.0054999999988
ADP.2019-01-30T02_54_21.597.fits,357,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.597.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6946249999986,-69.0940833333322
ADP.2019-01-30T02_54_21.621.fits,23256,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.621.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.7622916666652,-69.2499999999988
ADP.2019-01-30T02_54_21.633.fits,5,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.633.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6540416666652,-69.0854999999988
ADP.2019-01-30T02_54_21.637.fits,38898,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.637.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,85.1082916666652,-69.1328055555544
ADP.2019-01-30T02_54_21.641.fits,134482,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.641.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6409166666652,-69.0766944444433
ADP.2019-01-30T02_54_21.645.fits,30408,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.645.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.9631666666652,-69.1981944444433
ADP.2019-01-30T02_54_21.653.fits,330351,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.653.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.4749999999986,-68.955472222221
ADP.2019-01-30T02_54_21.657.fits,231521,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.657.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.3766666666652,-69.1668055555544
ADP.2019-01-30T02_54_21.661.fits,128,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.661.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6871249999986,-69.0925277777766
ADP.2019-01-30T02_54_21.665.fits,325158,2008-12-27T07:28:33.257,54827.31149604,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T02:54:21.665.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.4428333333319,-69.001722222221
